0;Nome;0;Empresa;Departamento;0.00
81281;Kim X. Rasmussen;32;Chami;Accounting;3821.00
81284;Lee N. Harrington;49;Adobe;Customer Service;3385.00
81285;Steven B. Wells;62;Microsoft;Quality Assurance;8166.00
81290;Jaime D. Britt;34;Adobe;Human Resources;7106.00
81291;Rebekah K. Bright;64;Lycos;Advertising;9024.00
81323;Bernard M. Freeman;19;Lycos;Public Relations;1581.00
81325;Steel R. Rosario;47;Finale;Advertising;7409.00
81332;Molly F. Burke;44;Lavasoft;Tech Support;2271.00
81335;Nathan Z. Riddle;62;Macromedia;Asset Management;5452.00
81336;Emmanuel U. Tanner;31;Chami;Advertising;8435.00
81338;Pearl G. Hayden;54;Yahoo;Advertising;6975.00
81347;Norman O. Rojas;43;Chami;Media Relations;4067.00
81348;Hilel G. Barnett;42;Macromedia;Public Relations;6663.00
81353;Neve U. Hickman;40;Adobe;Customer Service;2198.00
81358;Cade B. Greer;63;Lycos;Human Resources;6902.00
81361;Ramona Y. Arnold;61;Chami;Media Relations;6582.00
81376;Melinda C. Riley;28;Apple Systems;Customer Relations;4853.00
81377;Shannon I. Long;66;Cakewalk;Media Relations;8860.00
81391;Madison V. Garrison;58;Finale;Customer Service;6711.00
81407;Beau X. Humphrey;70;Apple Systems;Finances;5490.00
81429;Lani B. Hernandez;58;Google;Advertising;8200.00
81435;Lisandra A. Hyde;45;Cakewalk;Payroll;2227.00
81448;Daryl P. Payne;19;Apple Systems;Media Relations;6885.00
81450;Yvonne S. Kent;49;Altavista;Customer Relations;5986.00
81454;Abraham G. Ramos;46;Apple Systems;Customer Relations;2448.00
81494;Cyrus I. Nunez;37;Lycos;Human Resources;5274.00
81501;Geoffrey G. Mendez;61;Macromedia;Research and Development;2776.00
81505;Joshua Z. Blevins;52;Altavista;Human Resources;6826.00
81508;Nicole K. Pierce;51;Google;Payroll;8825.00
81520;Zena W. Blankenship;43;Chami;Finances;8067.00
81521;Hamilton D. Williamson;35;Google;Legal Department;2984.00
81523;Carly P. Leblanc;37;Cakewalk;Human Resources;7796.00
81524;Mason L. Gates;56;Chami;Media Relations;6927.00
81525;Vanna E. Baker;63;Finale;Public Relations;2907.00
81531;Hall E. Delaney;57;Borland;Tech Support;7289.00
81535;Amela A. Donaldson;31;Borland;Asset Management;8736.00
81536;Sierra U. Lambert;49;Google;Accounting;9530.00
81568;Brennan C. Kennedy;46;Adobe;Quality Assurance;9971.00
81569;Ulysses S. Walters;41;Lavasoft;Customer Service;7393.00
81586;Ann G. Logan;38;Adobe;Tech Support;2335.00
81593;Noelle S. Mclean;26;Finale;Payroll;1848.00
81595;Marcia T. Knight;28;Google;Customer Service;5682.00
81612;Kylynn D. Clay;50;Macromedia;Quality Assurance;6616.00
81614;Flavia L. Neal;59;Lavasoft;Tech Support;7706.00
81635;Marah Y. Oneil;52;Microsoft;Payroll;3362.00
81644;Kenneth H. Moss;29;Chami;Customer Relations;3927.00
81657;Kyle X. Murphy;25;Borland;Payroll;7253.00
81659;Kyle I. Garcia;23;Adobe;Advertising;5329.00
81661;Indigo Y. Benton;61;Finale;Advertising;3131.00
81662;Inga N. Benjamin;42;Macromedia;Payroll;5726.00
81667;Sloane K. Clements;18;Cakewalk;Sales and Marketing;5343.00
81676;Prescott R. Phelps;22;Lavasoft;Human Resources;6506.00
81691;Tana V. Crosby;69;Chami;Legal Department;2887.00
81693;Julian S. Olson;51;Adobe;Media Relations;6752.00
81706;Preston Q. Caldwell;36;Borland;Tech Support;2316.00
81708;Burton Z. Bond;65;Macromedia;Payroll;1945.00
81718;Rebekah W. Graves;55;Finale;Finances;5345.00
81738;Amethyst L. Webster;67;Lycos;Advertising;9759.00
81791;Carl B. Hopkins;42;Adobe;Advertising;1183.00
81796;Yeo J. Keith;50;Google;Sales and Marketing;8261.00
81803;Colorado Q. Mullins;52;Yahoo;Human Resources;4483.00
81820;Damon N. Castillo;46;Cakewalk;Media Relations;5276.00
81822;Kathleen M. Dotson;43;Macromedia;Advertising;9372.00
81828;Jillian D. Mcclure;65;Cakewalk;Finances;3498.00
81829;Xantha P. Bryan;30;Finale;Customer Relations;4179.00
81831;Halee N. Hammond;22;Cakewalk;Tech Support;6749.00
81832;Pascale F. Rosales;69;Sibelius;Accounting;7423.00
81835;Carlos K. Holder;27;Chami;Asset Management;1210.00
81849;Sloane L. Wolf;45;Lycos;Tech Support;6095.00
81859;Ashely O. Mcknight;31;Google;Customer Relations;8739.00
81861;Zorita S. Holden;37;Lycos;Payroll;2130.00
81869;Vera Y. Mcintyre;33;Chami;Customer Service;4666.00
81894;Holly F. Cortez;23;Lycos;Customer Service;2797.00
81896;Callie C. Pickett;24;Yahoo;Research and Development;5291.00
81900;Lois W. Dominguez;35;Macromedia;Human Resources;3866.00
81903;Rhea P. Dejesus;33;Apple Systems;Accounting;4376.00
81908;Gloria W. Lancaster;56;Altavista;Finances;5248.00
81917;Margaret L. Lowery;29;Chami;Sales and Marketing;3641.00
81921;Yoshio X. Neal;39;Sibelius;Asset Management;3213.00
81929;Abdul K. Farrell;39;Yahoo;Human Resources;5793.00
81933;Magee A. Clemons;45;Chami;Quality Assurance;2901.00
81938;Nigel T. Hendrix;68;Sibelius;Payroll;9251.00
81956;Margaret O. Bowman;31;Adobe;Sales and Marketing;6557.00
81958;Tyrone W. Arnold;48;Finale;Accounting;6673.00
81961;Sylvester X. Oneal;39;Google;Public Relations;2364.00
81983;Judith U. Sexton;47;Google;Sales and Marketing;4420.00
81998;Ciara N. Hurst;51;Chami;Quality Assurance;5480.00
81999;Neville L. Atkins;68;Yahoo;Asset Management;8322.00
82000;Bree C. Aguilar;64;Google;Payroll;5440.00
82005;Zachery P. Bates;40;Cakewalk;Accounting;5122.00
82009;Meghan Z. Ewing;33;Altavista;Research and Development;4299.00
82016;Kevin F. Strong;47;Lycos;Public Relations;1017.00
82038;Jemima Z. Callahan;26;Google;Quality Assurance;7907.00
82045;Jared V. George;28;Microsoft;Research and Development;3228.00
82051;Joelle P. Buchanan;51;Adobe;Sales and Marketing;5263.00
82055;Edan R. Holman;32;Yahoo;Research and Development;9234.00
82062;Hilary K. Bonner;20;Yahoo;Asset Management;1887.00
82079;Lydia M. Dillon;35;Chami;Legal Department;4323.00
82080;Finn U. Dickson;49;Cakewalk;Finances;5022.00
82081;Sierra X. Mcclure;62;Cakewalk;Asset Management;7497.00
82084;Cheyenne T. Mcgee;26;Apple Systems;Asset Management;6767.00
82093;Ethan T. Gallegos;56;Microsoft;Finances;3035.00
82113;Tamara W. Skinner;47;Sibelius;Asset Management;8965.00
82117;Fiona C. Ewing;51;Cakewalk;Payroll;3550.00
82121;Cassady K. Stuart;69;Altavista;Public Relations;9562.00
82122;Carlos G. Sherman;40;Cakewalk;Quality Assurance;8168.00
82125;Dolan W. Warner;36;Macromedia;Finances;6611.00
82126;Olga Z. Salinas;41;Adobe;Legal Department;9754.00
82128;Isabelle Y. Haynes;38;Sibelius;Public Relations;7516.00
82131;Cameron N. Yang;40;Cakewalk;Tech Support;8790.00
82134;Amal J. Hayden;19;Finale;Tech Support;4789.00
82139;Deacon U. Pruitt;63;Lavasoft;Customer Relations;5541.00
82145;Stephanie X. Benjamin;18;Adobe;Legal Department;5800.00
82147;Kirsten H. Burgess;46;Adobe;Sales and Marketing;7435.00
82148;Hall G. Patton;60;Lavasoft;Public Relations;9807.00
82159;Kiara O. Fowler;58;Lavasoft;Customer Service;2717.00
82161;Neil M. Marks;41;Chami;Accounting;9885.00
82174;Brenden A. Prince;36;Borland;Payroll;1869.00
82189;Neville U. Brewer;27;Chami;Accounting;6627.00
82193;Joy I. England;27;Cakewalk;Finances;5713.00
82195;Derek I. Meadows;65;Lavasoft;Advertising;4184.00
82199;Noble E. Cole;18;Apple Systems;Accounting;5152.00
82201;Dillon M. Ellis;23;Macromedia;Tech Support;8520.00
82208;Rhona X. Dickerson;22;Google;Customer Relations;6958.00
82209;Quemby O. Dejesus;27;Lavasoft;Tech Support;8760.00
82212;Vielka M. Underwood;18;Sibelius;Media Relations;3560.00
82215;Ray P. Clay;61;Google;Media Relations;2989.00
82221;Ferdinand G. Hernandez;27;Cakewalk;Asset Management;9629.00
82241;Katell S. Clark;68;Microsoft;Finances;4143.00
82260;Simone Z. Stafford;37;Lavasoft;Finances;9897.00
82261;Lacota E. Franklin;60;Finale;Customer Relations;9007.00
82263;Theodore G. Green;60;Adobe;Asset Management;3617.00
82267;Ella N. Schwartz;23;Chami;Customer Service;3754.00
82274;Asher X. Rosales;57;Lycos;Research and Development;8499.00
82276;Rachel S. Olsen;35;Adobe;Advertising;1413.00
82286;Caesar I. Ross;21;Cakewalk;Asset Management;9978.00
82300;Alexis D. Hickman;22;Altavista;Customer Service;5250.00
82305;Derek M. Donovan;58;Yahoo;Quality Assurance;2665.00
82309;Octavia H. Faulkner;47;Adobe;Asset Management;1254.00
82317;Solomon S. Snider;53;Apple Systems;Research and Development;2708.00
82333;Baxter A. Carroll;37;Lavasoft;Sales and Marketing;2169.00
82345;Janna D. Brown;32;Yahoo;Research and Development;3582.00
82356;Ivy P. Blair;49;Apple Systems;Sales and Marketing;8486.00
82359;Orson B. Garner;21;Altavista;Quality Assurance;4176.00
82373;Grace L. Duffy;36;Adobe;Finances;2850.00
82375;Tallulah M. Clay;60;Altavista;Accounting;5102.00
82383;Marcia S. Short;27;Microsoft;Tech Support;6350.00
82398;Joel A. Bishop;53;Apple Systems;Sales and Marketing;3086.00
82405;Benjamin V. Nichols;57;Altavista;Media Relations;5841.00
82411;Trevor P. Shepard;56;Microsoft;Human Resources;2113.00
82412;Isaac Q. Miranda;46;Altavista;Quality Assurance;9878.00
82431;Inga O. Nichols;19;Finale;Finances;8065.00
82442;Desiree J. Kaufman;61;Sibelius;Customer Service;4987.00
82446;Jocelyn D. Cardenas;60;Finale;Public Relations;4909.00
82450;Veda O. Casey;43;Cakewalk;Finances;3938.00
82456;Judith K. Flynn;53;Sibelius;Research and Development;7488.00
82463;Kelly Q. Graves;57;Chami;Customer Service;7204.00
82464;Francesca K. Wilder;51;Sibelius;Finances;1764.00
82466;Charlotte Q. Lambert;43;Finale;Advertising;7084.00
82476;Ulysses J. Leon;50;Finale;Accounting;4538.00
82482;Vaughan K. Hall;35;Yahoo;Payroll;6475.00
82495;Brenda Q. Hayes;69;Sibelius;Quality Assurance;1797.00
82496;Declan L. Kerr;39;Google;Public Relations;2314.00
82498;Karly O. Shaw;31;Cakewalk;Sales and Marketing;3568.00
82500;Alana J. Mccarty;50;Macromedia;Legal Department;3890.00
82502;Erich J. Briggs;42;Lycos;Customer Service;6105.00
82516;Jerry O. Serrano;42;Microsoft;Quality Assurance;4737.00
82517;Summer U. Walters;32;Sibelius;Human Resources;2069.00
82540;Benedict J. Silva;46;Sibelius;Payroll;7040.00
82552;Adena A. Bryan;41;Apple Systems;Customer Relations;1530.00
82562;Martina P. Henderson;25;Borland;Research and Development;1492.00
82567;Margaret Q. Hoffman;34;Google;Accounting;9659.00
82570;Halla B. Holt;64;Cakewalk;Advertising;2410.00
82579;Clinton M. Nelson;57;Macromedia;Research and Development;6344.00
82581;August S. Garrett;36;Borland;Tech Support;7340.00
82597;Ramona V. Patton;69;Finale;Finances;9150.00
82601;Nayda U. Haney;20;Lavasoft;Customer Service;7252.00
82606;Damon K. Mckee;64;Altavista;Sales and Marketing;8490.00
82608;Addison D. Holmes;21;Apple Systems;Tech Support;1863.00
82664;Abdul V. Riddle;46;Microsoft;Payroll;8819.00
82668;Nicholas C. Sears;40;Lycos;Media Relations;8288.00
82669;Haley S. Cooley;30;Altavista;Legal Department;4139.00
82674;Whilemina W. Mason;70;Borland;Research and Development;3597.00
82678;Meredith W. Chambers;62;Borland;Media Relations;6741.00
82683;Amos U. Mack;55;Borland;Finances;7786.00
82684;Tamara K. Lynn;50;Yahoo;Customer Service;3667.00
82686;Walker P. Levy;42;Lavasoft;Legal Department;5357.00
82700;Gloria B. Mccarty;55;Macromedia;Public Relations;8449.00
82702;Kelly O. Sheppard;52;Apple Systems;Research and Development;1560.00
82709;Halee G. Hansen;55;Google;Asset Management;2080.00
82720;Rebekah E. Hunt;39;Altavista;Customer Service;1479.00
82730;Claudia H. Kramer;59;Chami;Customer Relations;3561.00
82739;Owen Y. York;41;Macromedia;Public Relations;3903.00
82742;Paloma A. Albert;67;Lycos;Human Resources;4029.00
82744;Imani G. Pittman;24;Chami;Customer Service;2847.00
82745;Zachery R. Bass;27;Apple Systems;Finances;7304.00
82747;Adrienne S. Burns;45;Altavista;Media Relations;8748.00
82748;Uma S. Walker;54;Altavista;Sales and Marketing;5072.00
82753;Chaim W. Duke;27;Lycos;Legal Department;4528.00
82758;Neville A. Cardenas;49;Cakewalk;Customer Service;4470.00
82768;Mikayla F. Kirby;70;Finale;Public Relations;8625.00
82774;Fallon F. Sexton;46;Macromedia;Sales and Marketing;5210.00
82785;Tobias Y. Washington;63;Cakewalk;Customer Service;7988.00
82799;Kareem E. Briggs;21;Cakewalk;Research and Development;6610.00
82814;Lesley L. Carrillo;40;Sibelius;Advertising;8225.00
82819;Bethany W. George;53;Macromedia;Research and Development;1802.00
82821;Akeem L. Weeks;37;Sibelius;Customer Service;7766.00
82823;Rosalyn H. Mays;44;Sibelius;Human Resources;7445.00
82827;Raven K. Bush;28;Microsoft;Research and Development;3979.00
82829;Hashim W. Leach;33;Chami;Accounting;5680.00
82830;Emerald M. Davidson;43;Apple Systems;Research and Development;6603.00
82859;Cruz B. Saunders;50;Altavista;Tech Support;3492.00
82862;Anthony S. Mckenzie;45;Finale;Sales and Marketing;9618.00
82873;Emma O. Odom;63;Finale;Accounting;5289.00
82879;Martena W. Orr;35;Finale;Payroll;8141.00
82882;Ethan X. Edwards;66;Finale;Quality Assurance;6600.00
82892;Dante L. English;51;Adobe;Finances;2196.00
82897;Cade H. Cox;28;Yahoo;Human Resources;7897.00
82915;Christian K. Wright;37;Adobe;Public Relations;7671.00
82916;Zena X. Mcdowell;60;Sibelius;Advertising;9827.00
82921;Cedric M. Knight;26;Apple Systems;Media Relations;2635.00
82927;Bethany T. Riddle;62;Cakewalk;Accounting;8545.00
82939;Lacy H. Hartman;68;Borland;Public Relations;3566.00
82940;Jessamine H. Clemons;53;Chami;Accounting;9597.00
82942;Blake P. Clarke;28;Lycos;Customer Service;5866.00
82964;Darrel R. Mcdowell;44;Sibelius;Quality Assurance;2707.00
82973;Rae X. Meadows;21;Borland;Payroll;2181.00
82981;Ainsley O. Guzman;45;Borland;Legal Department;5699.00
82992;Sonya Z. Knapp;65;Lavasoft;Asset Management;3426.00
83002;Daquan M. Calderon;67;Lavasoft;Asset Management;1009.00
83004;Marcia F. Tate;41;Borland;Advertising;8262.00
83009;Keegan X. Witt;37;Apple Systems;Legal Department;5029.00
83012;Samuel Z. Clayton;56;Apple Systems;Accounting;8446.00
83015;Sierra B. Contreras;24;Google;Payroll;2536.00
83021;Flynn I. Day;62;Finale;Asset Management;5866.00
83024;Halee Y. Holmes;63;Finale;Human Resources;4338.00
83026;Nora M. Mcfadden;63;Adobe;Customer Relations;2252.00
83034;Shoshana I. Palmer;36;Chami;Asset Management;4083.00
83050;Madeline P. Downs;54;Sibelius;Advertising;8794.00
83052;Tyrone U. Gillespie;70;Lavasoft;Public Relations;3475.00
83058;Tiger L. Briggs;64;Chami;Quality Assurance;2281.00
83064;Katell R. Spence;62;Adobe;Sales and Marketing;9286.00
83073;Nyssa T. Hayden;36;Sibelius;Human Resources;2495.00
83087;Tara F. Stephens;19;Finale;Sales and Marketing;6569.00
83092;Steel B. Rogers;62;Microsoft;Customer Relations;5674.00
83095;Isaiah F. Browning;37;Borland;Media Relations;2653.00
83101;Russell T. Martin;53;Sibelius;Human Resources;9330.00
83112;Neil H. Patel;24;Finale;Legal Department;2034.00
83116;Winifred V. Kramer;44;Microsoft;Payroll;8068.00
83118;Emma B. Weeks;28;Google;Accounting;1571.00
83120;Madison L. Nash;49;Microsoft;Legal Department;1849.00
83121;Aline U. Santiago;40;Cakewalk;Payroll;9360.00
83123;Yvonne Q. Mckay;27;Google;Research and Development;5247.00
83142;Zelda E. Stanley;66;Chami;Advertising;9645.00
83145;Caleb T. Briggs;49;Google;Asset Management;7797.00
83154;Signe V. Salas;63;Google;Human Resources;6336.00
83164;Amery K. Shaffer;18;Sibelius;Media Relations;4491.00
83181;Aspen S. Kent;29;Macromedia;Quality Assurance;1539.00
83187;Stella D. Collier;59;Adobe;Public Relations;7117.00
83189;MacKenzie C. Harrison;56;Macromedia;Advertising;9714.00
83190;Claire F. Best;56;Chami;Finances;9263.00
83212;Irma U. Medina;69;Lycos;Finances;3245.00
83218;Brynn L. Gonzalez;29;Lavasoft;Asset Management;9944.00
83228;Darrel E. Cannon;42;Yahoo;Media Relations;1407.00
83235;Natalie T. Nicholson;51;Sibelius;Sales and Marketing;6197.00
83241;Mechelle U. Riddle;64;Borland;Accounting;8598.00
83246;Jaime E. Delgado;18;Lycos;Accounting;1311.00
83249;Ava X. Wolf;68;Borland;Payroll;3597.00
83266;Walker X. Mcintosh;34;Borland;Payroll;5650.00
83288;Dara V. Hubbard;45;Finale;Customer Relations;6700.00
83298;Jamal U. Carney;33;Borland;Asset Management;5628.00
83307;Cheyenne L. Ruiz;18;Yahoo;Customer Service;7164.00
83314;Hadassah I. Simmons;45;Altavista;Asset Management;7936.00
83318;Jessamine A. Gill;50;Borland;Advertising;6729.00
83336;Daryl B. Payne;55;Lycos;Tech Support;1964.00
83341;Ori E. Lee;45;Adobe;Asset Management;9481.00
83369;Stephanie F. Moran;44;Adobe;Customer Service;5840.00
83384;Breanna B. Pena;24;Lavasoft;Customer Service;9328.00
83397;Simone S. Wilder;51;Altavista;Asset Management;5314.00
83400;Paki Y. Bell;50;Lycos;Legal Department;9155.00
83401;Castor U. Frank;54;Sibelius;Research and Development;8689.00
83414;Felicia K. Ratliff;34;Yahoo;Human Resources;9156.00
83418;Garrison X. York;20;Yahoo;Research and Development;7549.00
83425;Shad P. Wells;27;Microsoft;Legal Department;8254.00
83426;Germaine Y. Clayton;35;Lavasoft;Research and Development;1197.00
83432;Jolene C. Hendricks;39;Yahoo;Legal Department;9947.00
83435;Alden B. Baird;48;Google;Sales and Marketing;3661.00
83446;Cherokee S. Dominguez;57;Cakewalk;Customer Relations;4065.00
83447;Abel D. Bentley;40;Microsoft;Media Relations;8248.00
83448;Craig F. Barr;59;Cakewalk;Advertising;8663.00
83450;Maris L. Martin;54;Adobe;Accounting;2204.00
83454;Ginger E. Stephens;69;Lycos;Asset Management;2330.00
83465;Jerry T. Guerra;32;Borland;Media Relations;6648.00
83466;Emi B. Carney;37;Google;Legal Department;2126.00
83467;Kylynn B. Reese;24;Altavista;Advertising;2315.00
83469;Iliana I. Hawkins;46;Google;Legal Department;3170.00
83483;Maxine S. Howe;55;Lavasoft;Sales and Marketing;4096.00
83487;Latifah Q. Chan;53;Adobe;Quality Assurance;4996.00
83489;Sydney E. Myers;50;Adobe;Customer Relations;3580.00
83491;Remedios S. Ball;46;Adobe;Legal Department;7478.00
83505;Noah C. Contreras;36;Chami;Public Relations;3376.00
83510;Victoria R. Mccarty;49;Chami;Advertising;2733.00
83514;Lee C. Brady;18;Sibelius;Payroll;6462.00
83516;Hedwig E. Galloway;52;Cakewalk;Payroll;4779.00
83521;Plato G. Sawyer;41;Lavasoft;Advertising;9493.00
83522;Echo Z. Hull;46;Lycos;Asset Management;7841.00
83528;Boris T. Rollins;20;Cakewalk;Human Resources;9313.00
83554;Shelley M. Velasquez;63;Yahoo;Finances;6158.00
83564;Vielka S. Wyatt;34;Apple Systems;Advertising;5212.00
83565;Chloe W. Whitaker;40;Finale;Quality Assurance;4704.00
83596;Glenna Y. Morales;68;Borland;Sales and Marketing;6420.00
83607;Otto C. Owens;43;Microsoft;Human Resources;8437.00
83618;Christen L. Acevedo;28;Adobe;Media Relations;4654.00
83627;Murphy U. Welch;69;Microsoft;Customer Relations;7117.00
83631;Casey P. Perry;23;Lavasoft;Human Resources;1132.00
83639;Quinn L. Massey;38;Altavista;Customer Service;9682.00
83649;Ryder W. Rosario;40;Sibelius;Public Relations;6303.00
83659;Simon V. Boyer;34;Macromedia;Quality Assurance;4206.00
83673;Emily A. Kane;42;Finale;Accounting;4784.00
83674;Blair E. Robinson;52;Cakewalk;Asset Management;3908.00
83683;Ishmael E. Richards;21;Apple Systems;Customer Relations;4768.00
83684;Carissa F. Evans;61;Adobe;Asset Management;6807.00
83686;Olivia H. Hudson;64;Adobe;Media Relations;8069.00
83691;Allen R. Montgomery;50;Lycos;Research and Development;4872.00
83697;Judah D. Alston;22;Cakewalk;Tech Support;2740.00
83706;Laith P. Lindsay;38;Finale;Accounting;8181.00
83717;Gloria S. Blackwell;63;Borland;Customer Service;7356.00
83722;Brett A. Tran;47;Yahoo;Customer Service;9694.00
83728;Rooney M. Fletcher;39;Google;Customer Service;7963.00
83729;Tucker Z. Campos;47;Yahoo;Research and Development;1531.00
83736;Justina O. Boone;64;Apple Systems;Asset Management;1284.00
83743;Yasir V. Mathis;34;Google;Tech Support;1752.00
83750;Rudyard Y. Tate;65;Macromedia;Accounting;5162.00
83752;Curran S. Rivera;66;Lycos;Human Resources;2823.00
83762;Devin J. Talley;35;Chami;Quality Assurance;7596.00
83764;Fay R. Rich;35;Altavista;Accounting;7319.00
83774;Elaine Q. Burt;44;Altavista;Sales and Marketing;2550.00
83776;Aline Z. Martinez;37;Adobe;Payroll;9875.00
83799;Melvin W. Pitts;48;Chami;Finances;5556.00
83803;Maia S. Nieves;67;Macromedia;Sales and Marketing;4954.00
83812;Curran I. Barry;36;Microsoft;Legal Department;5834.00
83817;Cally Y. Wiley;20;Lycos;Quality Assurance;4376.00
83824;Joelle E. Reese;36;Cakewalk;Customer Service;3710.00
83825;Xanthus F. Aguirre;24;Adobe;Research and Development;1555.00
